"","game_id","names","min_players","max_players","avg_time","min_time","max_time","year","geek_rating","num_votes","age","mechanic","owned","category1","category2","category3","category4","category5","category6","category7","category8","category9","category10","category11","category12","designer"
"128",181797,"Inhabit the Earth",2,4,90,60,90,2015,6.20158,896,14,"Set Collection",1435,"Animals"," Environmental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Breese"
"129",181797,"Inhabit the Earth",2,4,90,60,90,2015,6.20158,896,14,"Tile Placement",1435,"Animals"," Environmental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Breese"
"130",67919,"The Message",3,9,60,30,60,2009,5.78982,343,15,"Hand Management",560,"Bluffing"," Card Game"," Deduction"," Spies/Secret Agents",NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
"131",67919,"The Message",3,9,60,30,60,2009,5.78982,343,15,"Partnerships",560,"Bluffing"," Card Game"," Deduction"," Spies/Secret Agents",NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
"132",67919,"The Message",3,9,60,30,60,2009,5.78982,343,15,"Variable Player Powers",560,"Bluffing"," Card Game"," Deduction"," Spies/Secret Agents",NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
"133",22485,"Terra Prime",2,5,60,60,60,2009,5.74399,466,10,"Action Point Allowance System",812,"Economic"," Science Fiction"," Space Exploration"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,"Seth Jaffee"
"134",22485,"Terra Prime",2,5,60,60,60,2009,5.74399,466,10,"Dice Rolling",812,"Economic"," Science Fiction"," Space Exploration"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,"Seth Jaffee"
"135",22485,"Terra Prime",2,5,60,60,60,2009,5.74399,466,10,"Modular Board",812,"Economic"," Science Fiction"," Space Exploration"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,"Seth Jaffee"
"136",22485,"Terra Prime",2,5,60,60,60,2009,5.74399,466,10,"Pick-up and Deliver",812,"Economic"," Science Fiction"," Space Exploration"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,"Seth Jaffee"
"137",22485,"Terra Prime",2,5,60,60,60,2009,5.74399,466,10,"Point to Point Movement",812,"Economic"," Science Fiction"," Space Exploration"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,"Seth Jaffee"
"138",22485,"Terra Prime",2,5,60,60,60,2009,5.74399,466,10,"Tile Placement",812,"Economic"," Science Fiction"," Space Exploration"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,"Seth Jaffee"
"139",181325,"Completto",2,4,30,30,30,2015,5.69174,193,8,"Tile Placement",275,"Number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heinz Meister"
"140",16162,"Target Arnhem: Across 6 Bridges",2,2,90,90,90,2005,5.75675,399,12,"Dice Rolling",1060,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tetsuya Nakamura, Jun Tajima"
"141",16162,"Target Arnhem: Across 6 Bridges",2,2,90,90,90,2005,5.75675,399,12,"Hex-and-Counter",1060,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tetsuya Nakamura, Jun Tajima"
"142",167270,"Medina (second edition)",2,4,60,60,60,2014,6.49302,1333,10,"Area Control / Area Influence",2213,"Abstract Strategy"," City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"143",167270,"Medina (second edition)",2,4,60,60,60,2014,6.49302,1333,10,"Press Your Luck",2213,"Abstract Strategy"," City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"144",167270,"Medina (second edition)",2,4,60,60,60,2014,6.49302,1333,10,"Tile Placement",2213,"Abstract Strategy"," City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"145",46807,"Infinite City",2,6,45,45,45,2009,5.9153,1696,10,"Area Control / Area Influence",1784,"City Building"," Science Fiction"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brent Keith"
"146",46807,"Infinite City",2,6,45,45,45,2009,5.9153,1696,10,"Hand Management",1784,"City Building"," Science Fiction"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brent Keith"
"147",46807,"Infinite City",2,6,45,45,45,2009,5.9153,1696,10,"Tile Placement",1784,"City Building"," Science Fiction"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brent Keith"
"148",125943,"Corporate America",3,6,120,90,120,2013,5.88246,353,13,"Auction/Bidding",487,"Economic"," Humor"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,NA,"Teale Fristoe"
"149",125943,"Corporate America",3,6,120,90,120,2013,5.88246,353,13,"Set Collection",487,"Economic"," Humor"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,NA,"Teale Fristoe"
"150",119464,"Tier auf Tier: Jetzt geht's rund!",2,4,15,15,15,2012,5.66088,185,5,"none",457,"Action / Dexterity"," Animals"," Children's Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus Miltenberger, Kristin Mückel"
"151",23540,"1889: History of Shikoku Railways",2,6,210,210,210,2005,6.29372,499,14,"Auction/Bidding",496,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yasutaka Ikeda"
"152",23540,"1889: History of Shikoku Railways",2,6,210,210,210,2005,6.29372,499,14,"Route/Network Building",496,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yasutaka Ikeda"
"153",23540,"1889: History of Shikoku Railways",2,6,210,210,210,2005,6.29372,499,14,"Stock Holding",496,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yasutaka Ikeda"
"154",23540,"1889: History of Shikoku Railways",2,6,210,210,210,2005,6.29372,499,14,"Tile Placement",496,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yasutaka Ikeda"
"155",113927,"Nightfall: The Coldest War",2,5,45,45,45,2012,5.95436,374,12,"Card Drafting",1245,"Card Game"," Fantasy"," Fighting"," Horror"," Zombies",NA,NA,NA,NA,NA,NA,NA,"David Gregg"
"156",113927,"Nightfall: The Coldest War",2,5,45,45,45,2012,5.95436,374,12,"Deck / Pool Building",1245,"Card Game"," Fantasy"," Fighting"," Horror"," Zombies",NA,NA,NA,NA,NA,NA,NA,"David Gregg"
"157",113927,"Nightfall: The Coldest War",2,5,45,45,45,2012,5.95436,374,12,"Hand Management",1245,"Card Game"," Fantasy"," Fighting"," Horror"," Zombies",NA,NA,NA,NA,NA,NA,NA,"David Gregg"
"158",65825,"Gettysburg",2,2,180,180,180,2010,5.84928,277,13,"Action Point Allowance System",807,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Wallace"
"159",65825,"Gettysburg",2,2,180,180,180,2010,5.84928,277,13,"Dice Rolling",807,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Wallace"
"160",178591,"Lunarchitects",1,5,60,45,60,2016,5.96681,363,13,"Set Collection",651,"Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dan Cunningham"
"161",178591,"Lunarchitects",1,5,60,45,60,2016,5.96681,363,13,"Tile Placement",651,"Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dan Cunningham"
"162",178591,"Lunarchitects",1,5,60,45,60,2016,5.96681,363,13,"Variable Phase Order",651,"Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dan Cunningham"
"163",126100,"Mythos Tales",1,10,120,120,120,2016,6.34888,812,13,"Co-operative Play",2550,"Deduction"," Horror"," Murder/Mystery"," Novel-based",NA,NA,NA,NA,NA,NA,NA,NA,"Hal Eccles, Will Kenyon, Jason Maxwell, Tim Uren"
"164",126100,"Mythos Tales",1,10,120,120,120,2016,6.34888,812,13,"Storytelling",2550,"Deduction"," Horror"," Murder/Mystery"," Novel-based",NA,NA,NA,NA,NA,NA,NA,NA,"Hal Eccles, Will Kenyon, Jason Maxwell, Tim Uren"
"165",32674,"Monsterpocalypse",2,4,60,60,60,2008,6.23689,944,12,"Dice Rolling",1668,"Collectible Components"," Fighting"," Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Matt Wilson, Erik Yaple"
"166",32674,"Monsterpocalypse",2,4,60,60,60,2008,6.23689,944,12,"Variable Phase Order",1668,"Collectible Components"," Fighting"," Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Matt Wilson, Erik Yaple"
"167",32674,"Monsterpocalypse",2,4,60,60,60,2008,6.23689,944,12,"Variable Player Powers",1668,"Collectible Components"," Fighting"," Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Matt Wilson, Erik Yaple"
"168",163937,"World of Yo-Ho",2,4,90,45,90,2016,5.81736,433,8,"Deck / Pool Building",1025,"Adventure"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"none"
"169",163937,"World of Yo-Ho",2,4,90,45,90,2016,5.81736,433,8,"Grid Movement",1025,"Adventure"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"none"
"170",163937,"World of Yo-Ho",2,4,90,45,90,2016,5.81736,433,8,"Variable Player Powers",1025,"Adventure"," Nautical"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,"none"
"171",149097,"Spurs: A Tale in the Old West",3,5,90,90,90,2014,5.77222,261,13,"Deck / Pool Building",674,"Action / Dexterity"," Adventure"," American West"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Sean Brown, Ole Steiness"
"172",149097,"Spurs: A Tale in the Old West",3,5,90,90,90,2014,5.77222,261,13,"Roll / Spin and Move",674,"Action / Dexterity"," Adventure"," American West"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Sean Brown, Ole Steiness"
"173",149097,"Spurs: A Tale in the Old West",3,5,90,90,90,2014,5.77222,261,13,"Variable Player Powers",674,"Action / Dexterity"," Adventure"," American West"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Sean Brown, Ole Steiness"
"174",29410,"Municipium",2,4,60,60,60,2008,5.99285,729,10,"Area Control / Area Influence",1005,"Ancient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
"175",29410,"Municipium",2,4,60,60,60,2008,5.99285,729,10,"Point to Point Movement",1005,"Ancient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
"176",29410,"Municipium",2,4,60,60,60,2008,5.99285,729,10,"Set Collection",1005,"Ancient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
"177",63543,"Horus Heresy (2010)",2,2,135,135,135,2010,6.35823,1472,13,"Area Movement",3760,"Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Goodenough, Jeff Tidball"
"178",63543,"Horus Heresy (2010)",2,2,135,135,135,2010,6.35823,1472,13,"Campaign / Battle Card Driven",3760,"Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Goodenough, Jeff Tidball"
"179",63543,"Horus Heresy (2010)",2,2,135,135,135,2010,6.35823,1472,13,"Hand Management",3760,"Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Goodenough, Jeff Tidball"
"180",63543,"Horus Heresy (2010)",2,2,135,135,135,2010,6.35823,1472,13,"Time Track",3760,"Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Goodenough, Jeff Tidball"
"181",63543,"Horus Heresy (2010)",2,2,135,135,135,2010,6.35823,1472,13,"Variable Player Powers",3760,"Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Goodenough, Jeff Tidball"
"182",137237,"Bremerhaven",1,4,120,60,120,2013,5.79332,466,12,"Auction/Bidding",899,"Economic"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Auerochs"
"183",137237,"Bremerhaven",1,4,120,60,120,2013,5.79332,466,12,"Pick-up and Deliver",899,"Economic"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Auerochs"
"184",137237,"Bremerhaven",1,4,120,60,120,2013,5.79332,466,12,"Time Track",899,"Economic"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Auerochs"
"185",137237,"Bremerhaven",1,4,120,60,120,2013,5.79332,466,12,"Worker Placement",899,"Economic"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Auerochs"
"186",157322,"Dice Brewing",2,4,45,45,45,2014,5.70607,508,12,"Card Drafting",843,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Filip Głowacz, Ireneusz Huszcza"
"187",157322,"Dice Brewing",2,4,45,45,45,2014,5.70607,508,12,"Dice Rolling",843,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Filip Głowacz, Ireneusz Huszcza"
"188",157322,"Dice Brewing",2,4,45,45,45,2014,5.70607,508,12,"Set Collection",843,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Filip Głowacz, Ireneusz Huszcza"
"189",157322,"Dice Brewing",2,4,45,45,45,2014,5.70607,508,12,"Worker Placement",843,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Filip Głowacz, Ireneusz Huszcza"
"190",98315,"The Adventurers: The Pyramid of Horus",2,6,45,45,45,2011,6.26635,1741,13,"Action Point Allowance System",2797,"Adventure"," Ancient"," Exploration"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Guillaume Blossier, Frédéric Henry"
"191",98315,"The Adventurers: The Pyramid of Horus",2,6,45,45,45,2011,6.26635,1741,13,"Dice Rolling",2797,"Adventure"," Ancient"," Exploration"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Guillaume Blossier, Frédéric Henry"
"192",98315,"The Adventurers: The Pyramid of Horus",2,6,45,45,45,2011,6.26635,1741,13,"Grid Movement",2797,"Adventure"," Ancient"," Exploration"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Guillaume Blossier, Frédéric Henry"
"193",98315,"The Adventurers: The Pyramid of Horus",2,6,45,45,45,2011,6.26635,1741,13,"Pick-up and Deliver",2797,"Adventure"," Ancient"," Exploration"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Guillaume Blossier, Frédéric Henry"
"194",98315,"The Adventurers: The Pyramid of Horus",2,6,45,45,45,2011,6.26635,1741,13,"Press Your Luck",2797,"Adventure"," Ancient"," Exploration"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Guillaume Blossier, Frédéric Henry"
"195",98315,"The Adventurers: The Pyramid of Horus",2,6,45,45,45,2011,6.26635,1741,13,"Variable Player Powers",2797,"Adventure"," Ancient"," Exploration"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Guillaume Blossier, Frédéric Henry"
"196",167828,"Roll Through the Ages: The Iron Age with Mediterranean Expansion",1,4,30,30,30,2014,5.70646,180,8,"Dice Rolling",566,"Ancient"," Civilization"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Lehmann"
"197",91034,"Laser Chess",2,2,30,30,30,2011,5.91791,587,9,"Grid Movement",1420,"Abstract Strategy"," Electronic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luke Hooper, Michael Larson, Del Segura"
"198",42997,"Blitz! A World in Conflict",1,5,480,30,480,2015,5.71265,137,12,"Area Control / Area Influence",377,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dave LeLacheur"
"199",42997,"Blitz! A World in Conflict",1,5,480,30,480,2015,5.71265,137,12,"Area Movement",377,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dave LeLacheur"
"200",42997,"Blitz! A World in Conflict",1,5,480,30,480,2015,5.71265,137,12,"Dice Rolling",377,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dave LeLacheur"
"201",42997,"Blitz! A World in Conflict",1,5,480,30,480,2015,5.71265,137,12,"Simulation",377,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dave LeLacheur"
"202",144864,"Ascension: Darkness Unleashed",1,2,30,30,30,2013,6.26857,719,13,"Card Drafting",1773,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Gary"
"203",144864,"Ascension: Darkness Unleashed",1,2,30,30,30,2013,6.26857,719,13,"Deck / Pool Building",1773,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Gary"
"204",144864,"Ascension: Darkness Unleashed",1,2,30,30,30,2013,6.26857,719,13,"Hand Management",1773,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Gary"
"205",13456,"Vampire: Prince of the City",2,5,180,180,180,2006,5.75322,589,12,"Partnerships",977,"Bluffing"," Horror"," Miniatures"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,"Mike Nudd"
"206",13456,"Vampire: Prince of the City",2,5,180,180,180,2006,5.75322,589,12,"Role Playing",977,"Bluffing"," Horror"," Miniatures"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,"Mike Nudd"
"207",13456,"Vampire: Prince of the City",2,5,180,180,180,2006,5.75322,589,12,"Trading",977,"Bluffing"," Horror"," Miniatures"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,"Mike Nudd"
"208",13456,"Vampire: Prince of the City",2,5,180,180,180,2006,5.75322,589,12,"Variable Player Powers",977,"Bluffing"," Horror"," Miniatures"," Negotiation"," Political",NA,NA,NA,NA,NA,NA,NA,"Mike Nudd"
"209",27940,"RattleSnake",2,4,15,15,15,2007,5.69877,1248,8,"Dice Rolling",1435,"Action / Dexterity"," Animals"," Children's Game"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,"Roberto Di Meglio"
"210",160958,"DC Comics Deck-Building Game: Rivals – Batman vs The Joker",2,2,30,30,30,2014,6.02849,625,15,"Deck / Pool Building",1808,"Card Game"," Comic Book / Strip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Hyra"
"211",49276,"Battle for Moscow (second edition)",2,2,50,50,50,2009,5.78186,305,12,"Hex-and-Counter",802,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frank Chadwick"
"212",15033,"Australia",2,5,90,60,90,2005,6.04887,1328,10,"Action Point Allowance System",1506,"Aviation / Flight"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling, Wolfgang Kramer"
"213",15033,"Australia",2,5,90,60,90,2005,6.04887,1328,10,"Area Control / Area Influence",1506,"Aviation / Flight"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling, Wolfgang Kramer"
"214",15033,"Australia",2,5,90,60,90,2005,6.04887,1328,10,"Area Movement",1506,"Aviation / Flight"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling, Wolfgang Kramer"
"215",15033,"Australia",2,5,90,60,90,2005,6.04887,1328,10,"Card Drafting",1506,"Aviation / Flight"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling, Wolfgang Kramer"
"216",15033,"Australia",2,5,90,60,90,2005,6.04887,1328,10,"Hand Management",1506,"Aviation / Flight"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Kiesling, Wolfgang Kramer"
"217",178054,"A Study in Emerald (second edition)",2,5,60,60,60,2015,6.42382,1756,13,"Area Control / Area Influence",3450,"Horror"," Murder/Mystery"," Novel-based"," Political"," Spies/Secret Agents"," Zombies",NA,NA,NA,NA,NA,NA,"Martin Wallace"
"218",178054,"A Study in Emerald (second edition)",2,5,60,60,60,2015,6.42382,1756,13,"Auction/Bidding",3450,"Horror"," Murder/Mystery"," Novel-based"," Political"," Spies/Secret Agents"," Zombies",NA,NA,NA,NA,NA,NA,"Martin Wallace"
"219",178054,"A Study in Emerald (second edition)",2,5,60,60,60,2015,6.42382,1756,13,"Card Drafting",3450,"Horror"," Murder/Mystery"," Novel-based"," Political"," Spies/Secret Agents"," Zombies",NA,NA,NA,NA,NA,NA,"Martin Wallace"
"220",178054,"A Study in Emerald (second edition)",2,5,60,60,60,2015,6.42382,1756,13,"Deck / Pool Building",3450,"Horror"," Murder/Mystery"," Novel-based"," Political"," Spies/Secret Agents"," Zombies",NA,NA,NA,NA,NA,NA,"Martin Wallace"
"221",178054,"A Study in Emerald (second edition)",2,5,60,60,60,2015,6.42382,1756,13,"Hand Management",3450,"Horror"," Murder/Mystery"," Novel-based"," Political"," Spies/Secret Agents"," Zombies",NA,NA,NA,NA,NA,NA,"Martin Wallace"
"222",178054,"A Study in Emerald (second edition)",2,5,60,60,60,2015,6.42382,1756,13,"Partnerships",3450,"Horror"," Murder/Mystery"," Novel-based"," Political"," Spies/Secret Agents"," Zombies",NA,NA,NA,NA,NA,NA,"Martin Wallace"
"223",178054,"A Study in Emerald (second edition)",2,5,60,60,60,2015,6.42382,1756,13,"Point to Point Movement",3450,"Horror"," Murder/Mystery"," Novel-based"," Political"," Spies/Secret Agents"," Zombies",NA,NA,NA,NA,NA,NA,"Martin Wallace"
"224",55763,"Mister X",2,6,60,60,60,2009,5.71634,283,10,"Hand Management",512,"Bluffing"," Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabriele Mari"
"225",55763,"Mister X",2,6,60,60,60,2009,5.71634,283,10,"Partnerships",512,"Bluffing"," Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabriele Mari"
"226",55763,"Mister X",2,6,60,60,60,2009,5.71634,283,10,"Point to Point Movement",512,"Bluffing"," Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gabriele Mari"
"227",184346,"Go Nuts for Donuts",2,6,20,20,20,2017,5.89414,593,8,"Card Drafting",1405,"Bluffing"," Card Game"," Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zachary Eagle"
"228",184346,"Go Nuts for Donuts",2,6,20,20,20,2017,5.89414,593,8,"Set Collection",1405,"Bluffing"," Card Game"," Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zachary Eagle"
"229",215616,"Ascension: Gift of the Elements",1,4,60,30,60,2017,5.73869,148,13,"Card Drafting",392,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gary Arant, Justin Gary"
"230",215616,"Ascension: Gift of the Elements",1,4,60,30,60,2017,5.73869,148,13,"Deck / Pool Building",392,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gary Arant, Justin Gary"
"231",215616,"Ascension: Gift of the Elements",1,4,60,30,60,2017,5.73869,148,13,"Hand Management",392,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gary Arant, Justin Gary"
"232",175989,"Pillars of Eternity: Lords of the Eastern Reach",1,4,120,60,120,2016,5.66092,236,13,"Hand Management",724,"Card Game"," City Building"," Fantasy"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,"Chris Taylor (I)"
"233",31133,"Ice Flow",2,4,45,45,45,2008,6.00088,1333,11,"Point to Point Movement",1608,"Adventure"," Animals"," Puzzle"," Racing"," Travel",NA,NA,NA,NA,NA,NA,NA,"Dean Conrad, John Streets"
"234",31133,"Ice Flow",2,4,45,45,45,2008,6.00088,1333,11,"Tile Placement",1608,"Adventure"," Animals"," Puzzle"," Racing"," Travel",NA,NA,NA,NA,NA,NA,NA,"Dean Conrad, John Streets"
"235",19624,"Freya's Folly",3,5,50,50,50,2005,5.75347,336,10,"Set Collection",515,"Mythology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don Bone"
"236",29140,"Tumblin-Dice Jr.",2,2,5,5,5,2006,5.71017,230,6,"Dice Rolling",280,"Action / Dexterity"," Children's Game"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Randy Nash"
"237",38904,"Wind River",3,4,60,60,60,2008,5.65964,229,12,"Grid Movement",287,"Abstract Strategy"," American West"," Animals",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dirk Liekens"
"238",169147,"Letter Tycoon",2,5,30,30,30,2015,6.07235,692,8,"Commodity Speculation",1311,"Economic"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brad Brooks"
"239",169147,"Letter Tycoon",2,5,30,30,30,2015,6.07235,692,8,"Hand Management",1311,"Economic"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brad Brooks"
"240",169147,"Letter Tycoon",2,5,30,30,30,2015,6.07235,692,8,"Set Collection",1311,"Economic"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brad Brooks"
"241",169147,"Letter Tycoon",2,5,30,30,30,2015,6.07235,692,8,"Variable Player Powers",1311,"Economic"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brad Brooks"
"242",207330,"Hellas",2,4,60,45,60,2016,5.72639,230,10,"Route/Network Building",265,"Ancient"," City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"243",207330,"Hellas",2,4,60,45,60,2016,5.72639,230,10,"Variable Phase Order",265,"Ancient"," City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"244",207330,"Hellas",2,4,60,45,60,2016,5.72639,230,10,"Worker Placement",265,"Ancient"," City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
"245",11159,"Dungeoneer: Haunted Woods of Malthorin",2,2,45,45,45,2004,5.74173,519,13,"Area Movement",1275,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
"246",11159,"Dungeoneer: Haunted Woods of Malthorin",2,2,45,45,45,2004,5.74173,519,13,"Dice Rolling",1275,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
"247",11159,"Dungeoneer: Haunted Woods of Malthorin",2,2,45,45,45,2004,5.74173,519,13,"Modular Board",1275,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
"248",11159,"Dungeoneer: Haunted Woods of Malthorin",2,2,45,45,45,2004,5.74173,519,13,"Role Playing",1275,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
"249",11159,"Dungeoneer: Haunted Woods of Malthorin",2,2,45,45,45,2004,5.74173,519,13,"Variable Player Powers",1275,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Denmark"
"250",138431,"Galaxy Defenders",1,5,120,120,120,2014,6.49785,1293,12,"Co-operative Play",2682,"Fighting"," Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simone Romano, Nunzio Surace"
